target_percentage,current_percentage,iteration,species,select_set,expand_set,envelope
0.0001,0.0001001563666216,500,electrons,"('ux',)",['ux'],"{'ux': [-0.00012151851350023659, -0.0001213151116229623]}"
0.0001,9.998730595941732e-05,500,electrons,"('ux',)",['ux'],"{'ux': [1.2613038435361626e-05, 1.2690769176303839e-05]}"
0.0001,0.000100615245562,500,electrons,"('ux',)",['ux'],"{'ux': [1.698262429310883e-07, 1.7567704335631663e-07]}"
0.0001,9.969748768127408e-05,500,electrons,"('ux',)",['ux'],"{'ux': [-0.00031704280601396333, -0.00031644512753943756]}"
0.0001,9.998730595941732e-05,500,electrons,"('ux',)",['ux'],"{'ux': [2.7307539823463607e-05, 2.7400941602826602e-05]}"
0.0001,9.921445721770204e-05,500,electrons,"('ux',)",['ux'],"{'ux': [0.00016115428067789723, 0.0001613688082059577]}"
0.0001,0.0001001805181448,500,electrons,"('ux',)",['ux'],"{'ux': [-0.00015571531125205306, -0.00015549391776059022]}"
0.0001,0.0001002288211912,500,electrons,"('ux',)",['ux'],"{'ux': [-4.0191169965130866e-05, -4.008751912779197e-05]}"
0.0001,9.996315443623872e-05,500,electrons,"('ux',)",['ux'],"{'ux': [-3.4214615617529043e-09, -3.251435848063673e-09]}"
0.0001,0.0001005186394693,500,electrons,"('ux',)",['ux'],"{'ux': [-6.536013517491741e-07, -6.383544529354656e-07]}"
0.0001,0.0001004220333766,500,electrons,"('ux',)",['ux'],"{'ux': [4.1293589727807e-06, 4.1800831110736345e-06]}"
0.0001,0.0001009533668865,500,electrons,"('ux',)",['ux'],"{'ux': [-0.0024440923411328625, -0.0024402332262618677]}"
0.0001,9.993900291306013e-05,500,electrons,"('ux',)",['ux'],"{'ux': [3.1278725812229214e-06, 3.17108157399088e-06]}"
0.0001,9.98423968203457e-05,500,electrons,"('ux',)",['ux'],"{'ux': [4.368627195209551e-05, 4.378930524052252e-05]}"
0.0001,0.0001003978818534,500,electrons,"('ux',)",['ux'],"{'ux': [-1.6780293467091115e-05, -1.6699420629345933e-05]}"
0.0001,9.935936635677363e-05,500,electrons,"('ux',)",['ux'],"{'ux': [-1.7037544758698867e-05, -1.695470413497429e-05]}"
0.0001,0.0001005186394693,500,electrons,"('ux',)",['ux'],"{'ux': [0.0005525523073022363, 0.0005532605993173444]}"
0.0001,0.0001005669425157,500,electrons,"('ux',)",['ux'],"{'ux': [-0.0012585749956955607, -0.0012568970704124268]}"
0.0001,9.950427549584528e-05,500,electrons,"('ux',)",['ux'],"{'ux': [-1.1392049156427057e-05, -1.1320603485100991e-05]}"
0.0001,9.986654834352432e-05,500,electrons,"('ux',)",['ux'],"{'ux': [-0.0009640723858673495, -0.0009630550193028008]}"
0.0001,9.98423968203457e-05,500,electrons,"('ux',)",['ux'],"{'ux': [-0.00011762272499664077, -0.00011741742719106031]}"
0.0001,0.0001003737303302,500,electrons,"('ux',)",['ux'],"{'ux': [1.5308374294684847e-09, 1.6117779135909416e-09]}"
0.0001,0.0001001805181448,500,electrons,"('ux',)",['ux'],"{'ux': [4.792610744170163e-06, 4.849049510961531e-06]}"
0.0001,0.0001002529727143,500,electrons,"('ux',)",['ux'],"{'ux': [9.494488568492973e-05, 9.513346854327026e-05]}"
0.0001,9.90695480786304e-05,500,electrons,"('ux',)",['ux'],"{'ux': [-3.2846101544899886e-05, -3.2746847047509615e-05]}"
0.0001,0.0001009292153633,500,electrons,"('ux',)",['ux'],"{'ux': [0.00014257846693264224, 0.00014279314733521903]}"
0.0001,9.993900291306013e-05,500,electrons,"('ux',)",['ux'],"{'ux': [5.4779755918004357e-11, 5.835184338380425e-11]}"
0.0001,9.960088158855968e-05,500,electrons,"('ux',)",['ux'],"{'ux': [-5.758960273858396e-05, -5.747947492224355e-05]}"
0.0001,0.0001007360031779,500,electrons,"('ux',)",['ux'],"{'ux': [-0.0002494361239771764, -0.0002490580386503821]}"
0.0001,9.969748768127408e-05,500,electrons,"('ux',)",['ux'],"{'ux': [-9.866125040705005e-06, -9.798570393027168e-06]}"
0.0001,0.0001009292153633,500,electrons,"('ux',)",['ux'],"{'ux': [-1.5005829318314598e-05, -1.4924708261465952e-05]}"
0.0001,0.0001002771242375,500,electrons,"('ux',)",['ux'],"{'ux': [1.3525945715417818e-06, 1.3767431875264752e-06]}"
0.0001,0.0001001563666216,500,electrons,"('ux',)",['ux'],"{'ux': [-1.043441111530124e-05, -1.0364915125594456e-05]}"
0.0001,9.919030569452342e-05,500,electrons,"('ux',)",['ux'],"{'ux': [0.0016905854186259404, 0.001693099288211103]}"
0.0001,9.91420026481662e-05,500,electrons,"('ux',)",['ux'],"{'ux': [5.947640971039804e-05, 5.958364149793767e-05]}"
0.0001,9.935936635677363e-05,500,electrons,"('ux',)",['ux'],"{'ux': [2.9126083707218345e-07, 3.0033262152544675e-07]}"
0.0001,0.0001008326092706,500,electrons,"('ux',)",['ux'],"{'ux': [0.0002091064113959431, 0.00020939568127965148]}"
0.0001,9.972163920445268e-05,500,electrons,"('ux',)",['ux'],"{'ux': [-1.1085957898141085e-05, -1.101089759989513e-05]}"
0.0001,0.0001008084577474,500,electrons,"('ux',)",['ux'],"{'ux': [0.00045295575300846765, 0.00045363756447752625]}"
0.0001,0.0001003012757607,500,electrons,"('ux',)",['ux'],"{'ux': [0.00018051668468675185, 0.00018074696461963]}"
0.0001,9.90695480786304e-05,500,electrons,"('ux',)",['ux'],"{'ux': [0.01748919164147001, 0.01757307561162979]}"
0.0001,0.0001003012757607,500,electrons,"('ux',)",['ux'],"{'ux': [0.002209333065352876, 0.0022128774169031112]}"
0.0001,0.0001008326092706,500,electrons,"('ux',)",['ux'],"{'ux': [-6.24692467487916e-05, -6.23586268396584e-05]}"
0.0001,9.91178511249876e-05,500,electrons,"('ux',)",['ux'],"{'ux': [-9.041833306775348e-07, -8.854940824751108e-07]}"
0.0001,9.91420026481662e-05,500,electrons,"('ux',)",['ux'],"{'ux': [3.839729394156279e-06, 3.8862742868642875e-06]}"
0.0001,9.998730595941732e-05,500,electrons,"('ux',)",['ux'],"{'ux': [0.00033932355069954054, 0.00033994447950815314]}"
0.0001,0.0001002529727143,500,electrons,"('ux',)",['ux'],"{'ux': [-1.5782542800254867e-05, -1.5700538602959723e-05]}"
0.0001,0.0001001563666216,500,electrons,"('ux',)",['ux'],"{'ux': [2.946590409727995e-06, 2.9874204470037627e-06]}"
0.0001,0.0001005427909925,500,electrons,"('ux',)",['ux'],"{'ux': [9.557429920884302e-05, 9.576382634542859e-05]}"
0.0001,0.0001008084577474,500,electrons,"('ux',)",['ux'],"{'ux': [-3.572371587096832e-05, -3.562020564623634e-05]}"
0.0001,9.957673006538108e-05,500,electrons,"('ux',)",['ux'],"{'ux': [-1.0639173877105953e-05, -1.0568676678370292e-05]}"
0.0001,0.0001002771242375,500,electrons,"('ux',)",['ux'],"{'ux': [8.669606665843852e-05, 8.687429918429412e-05]}"
0.0001,9.957673006538108e-05,500,electrons,"('ux',)",['ux'],"{'ux': [4.739044941527888e-05, 4.7493723885410504e-05]}"
0.0001,9.967333615809548e-05,500,electrons,"('ux',)",['ux'],"{'ux': [-0.0012320913417178097, -0.0012304950557704493]}"
0.0001,9.969748768127408e-05,500,electrons,"('ux',)",['ux'],"{'ux': [3.930271782616823e-05, 3.940491904985623e-05]}"
0.0001,9.967333615809548e-05,500,electrons,"('ux',)",['ux'],"{'ux': [-1.4461087910478131e-06, -1.419777591066521e-06]}"
0.0001,0.0001005427909925,500,electrons,"('ux',)",['ux'],"{'ux': [-0.006593374446544196, -0.006578312193819773]}"
0.0001,0.0001007118516547,500,electrons,"('ux',)",['ux'],"{'ux': [7.134265982895244e-05, 7.146711702853186e-05]}"
0.0001,9.921445721770204e-05,500,electrons,"('ux',)",['ux'],"{'ux': [2.1752040460941506e-14, 2.4806375749828105e-14]}"
0.0001,9.9093699601809e-05,500,electrons,"('ux',)",['ux'],"{'ux': [2.821446227260908e-06, 2.859645384797113e-06]}"
0.0001,0.0001007360031779,500,electrons,"('ux',)",['ux'],"{'ux': [-0.00018922979926008473, -0.00018896117177809595]}"
0.0001,9.935936635677363e-05,500,electrons,"('ux',)",['ux'],"{'ux': [5.118950642663118e-05, 5.1295566049438295e-05]}"
0.0001,0.0001001563666216,500,electrons,"('ux',)",['ux'],"{'ux': [0.0021386572375297324, 0.002141975560338536]}"
0.0001,0.0001004944879461,500,electrons,"('ux',)",['ux'],"{'ux': [-6.408350240893588e-05, -6.397519914433851e-05]}"
0.0001,9.926276026405924e-05,500,electrons,"('ux',)",['ux'],"{'ux': [-6.821367892463986e-10, -6.464924089312616e-10]}"
0.0001,0.0001007118516547,500,electrons,"('ux',)",['ux'],"{'ux': [0.016142753674122167, 0.016217069447554484]}"
0.0001,9.955257854220248e-05,500,electrons,"('ux',)",['ux'],"{'ux': [0.0004843369971388476, 0.0004850195641384544]}"
0.0001,9.945597244948806e-05,500,electrons,"('ux',)",['ux'],"{'ux': [-1.8300858894042128e-07, -1.7722710850026748e-07]}"
0.0001,0.000100204669668,500,electrons,"('ux',)",['ux'],"{'ux': [1.066165587650241e-05, 1.0735075418125698e-05]}"
0.0001,0.0001001080635753,500,electrons,"('ux',)",['ux'],"{'ux': [1.7841539677687844e-05, 1.792906464701347e-05]}"
0.0001,0.0001007118516547,500,electrons,"('ux',)",['ux'],"{'ux': [-2.49331652860307e-05, -2.4841628284087162e-05]}"
0.0001,9.998730595941732e-05,500,electrons,"('ux',)",['ux'],"{'ux': [-3.753293117751622e-06, -3.7070497292707817e-06]}"
0.0001,0.0001001322150984,500,electrons,"('ux',)",['ux'],"{'ux': [1.1994628449484309e-05, 1.2069955012051226e-05]}"
0.0001,0.0001003737303302,500,electrons,"('ux',)",['ux'],"{'ux': [7.385808475146092e-05, 7.401010030843734e-05]}"
0.0001,0.0001000356090057,500,electrons,"('ux',)",['ux'],"{'ux': [-4.918614239371319e-06, -4.863258910612921e-06]}"
0.0001,9.926276026405924e-05,500,electrons,"('ux',)",['ux'],"{'ux': [-4.919518546445377e-05, -4.908859625086634e-05]}"
0.0001,9.928691178723785e-05,500,electrons,"('ux',)",['ux'],"{'ux': [3.6655358785459955e-06, 3.7119017593047736e-06]}"
0.0001,9.916615417134482e-05,500,electrons,"('ux',)",['ux'],"{'ux': [-0.0001294962210166397, -0.00012928461284379534]}"
0.0001,0.0001008326092706,500,electrons,"('ux',)",['ux'],"{'ux': [-4.843903464383057e-05, -4.833045367019121e-05]}"
0.0001,0.0001000597605289,500,electrons,"('ux',)",['ux'],"{'ux': [-1.0024219464674208e-05, -9.954482745587726e-06]}"
0.0001,0.0001009775184097,500,electrons,"('ux',)",['ux'],"{'ux': [1.4392561160972313e-05, 1.447111461495717e-05]}"
0.0001,0.0001009775184097,500,electrons,"('ux',)",['ux'],"{'ux': [-0.010990375034904609, -0.01095795863402642]}"
0.0001,0.0001006635486084,500,electrons,"('ux',)",['ux'],"{'ux': [-0.020252728194399185, -0.020144684296575958]}"
0.0001,9.926276026405924e-05,500,electrons,"('ux',)",['ux'],"{'ux': [-0.006635596364136029, -0.00662017262346047]}"
0.0001,0.0001006393970852,500,electrons,"('ux',)",['ux'],"{'ux': [-6.710181638797658e-05, -6.699466130056635e-05]}"
0.0001,9.950427549584528e-05,500,electrons,"('ux',)",['ux'],"{'ux': [0.015201390725981442, 0.0152714170055219]}"
0.0001,0.0001009775184097,500,electrons,"('ux',)",['ux'],"{'ux': [7.728660334098288e-05, 7.745821411097869e-05]}"
0.0001,9.933521483359504e-05,500,electrons,"('ux',)",['ux'],"{'ux': [0.00036769854393001655, 0.00036832456818957325]}"
0.0001,0.0001007360031779,500,electrons,"('ux',)",['ux'],"{'ux': [4.171066668827006e-06, 4.219989692068445e-06]}"
0.0001,0.0001001080635753,500,electrons,"('ux',)",['ux'],"{'ux': [-1.752785855390006e-05, -1.744415086949664e-05]}"
0.0001,9.998730595941732e-05,500,electrons,"('ux',)",['ux'],"{'ux': [-0.00012794055937928334, -0.0001277258491342961]}"
0.0001,0.0001007843062243,500,electrons,"('ux',)",['ux'],"{'ux': [-1.8312959492925262e-07, -1.772850677013109e-07]}"
