query_seq,target_percentage,select_set,test_type,test_name,index_type,storage,secondary,direct_block_read,read_groups,skip_offset,query_index_time_elapsed,remove_duplication_time_elapsed,sort_block_metadata_time_elapsed,find_optimal_read_solution_time_elapsed,generate_select_array_time_elapsed,get_target_data_time_elapsed,get_support_data_time_elapsed,data_calculation_time_elapsed,data_apply_select_time_elapsed,apply_particle_level_select_array_time_elapsed,total_time_elapsed,query_result_size,chunk_range_size,current_percentage,iteration,species,expand_set,envelope,data_size
0.0,0.01%,"('ux',)",2.0,GeoIndex,Min-Max,File,None,True,False,,0.028316497802734375,,,,0.023543596267700195,127.68321800231934,18.046244144439697,41.77590894699097,13.71943998336792,1.478426218032837,204.25712704658508,5782.0,5782.0,0.0001,10000.0,hydrogen,{'ux'},"{'ux': [0.0020060175234549965, 0.0020083499991353343]}",1314529.0
0.0,0.01%,"('ux',)",3.0,GeoIndex,Rtree,File,None,True,False,,0.038784027099609375,,,,0.023366928100585938,103.9371325969696,17.97822618484497,45.05217957496643,14.108207702636719,1.515031099319458,184.2145812511444,5782.0,5782.0,0.0001,10000.0,hydrogen,{'ux'},"{'ux': [0.0020060175234549965, 0.0020083499991353343]}",1314529.0
0.0,0.01%,"('ux',)",4.0,GeoIndex,Min-Max,File,None,False,True,,0.02811884880065918,,0.0023233890533447266,0.36544108390808105,,85.09001326560974,19.87369704246521,39.854053020477295,12.85382890701294,1.4538042545318604,160.99414014816284,5782.0,2899.0,0.0001,10000.0,hydrogen,{'ux'},"{'ux': [0.0020060175234549965, 0.0020083499991353343]}",1314529.0
0.0,0.01%,"('ux',)",5.0,GeoIndex,Rtree,File,None,False,True,,0.03992414474487305,,0.002336740493774414,0.3671543598175049,,86.0299928188324,19.170571088790894,39.6161572933197,12.78299331665039,1.4492290019989014,160.92509174346924,5782.0,2899.0,0.0001,10000.0,hydrogen,{'ux'},"{'ux': [0.0020060175234549965, 0.0020083499991353343]}",1314529.0
1.0,0.01%,"('ux',)",2.0,GeoIndex,Min-Max,File,None,True,False,,0.036956787109375,,,,0.03262972831726074,149.78243017196655,26.104228734970093,232.2729513645172,34.223692417144775,2.0143349170684814,447.1260597705841,8040.0,8040.0,0.000101,10000.0,hydrogen,{'ux'},"{'ux': [-0.0001250131190829324, -0.0001247448569633433]}",1322049.0
1.0,0.01%,"('ux',)",3.0,GeoIndex,Rtree,File,None,True,False,,0.04827404022216797,,,,0.03241848945617676,131.22175526618958,25.680487394332886,58.42115640640259,19.276145219802856,2.3330237865448,239.03889775276184,8040.0,8040.0,0.000101,10000.0,hydrogen,{'ux'},"{'ux': [-0.0001250131190829324, -0.0001247448569633433]}",1322049.0
1.0,0.01%,"('ux',)",4.0,GeoIndex,Min-Max,File,None,False,True,,0.03646516799926758,,0.0028955936431884766,0.47604942321777344,,100.94942164421082,37.37000823020935,57.523826360702515,18.815648078918457,2.3063297271728516,219.4741976261139,8040.0,2001.0,0.000101,10000.0,hydrogen,{'ux'},"{'ux': [-0.0001250131190829324, -0.0001247448569633433]}",1322049.0
1.0,0.01%,"('ux',)",5.0,GeoIndex,Rtree,File,None,False,True,,0.0470433235168457,,0.0029053688049316406,0.4890742301940918,,104.49484872817993,38.82567262649536,59.0051691532135,19.75064730644226,2.3507988452911377,227.02308702468872,8040.0,2001.0,0.000101,10000.0,hydrogen,{'ux'},"{'ux': [-0.0001250131190829324, -0.0001247448569633433]}",1322049.0
2.0,0.01%,"('ux',)",2.0,GeoIndex,Min-Max,File,None,True,False,,0.034473419189453125,,,,0.029571533203125,133.45485043525696,43.52229905128479,63.15322756767273,30.967296361923218,1.8489811420440674,274.9317181110382,7303.0,7303.0,0.000101,10000.0,hydrogen,{'ux'},"{'ux': [-0.00034973556361099354, -0.0003487858703561555]}",1322251.0
2.0,0.01%,"('ux',)",3.0,GeoIndex,Rtree,File,None,True,False,,0.044031381607055664,,,,0.02946949005126953,120.58588123321533,22.064919233322144,51.32317042350769,15.751053094863892,1.7789218425750732,213.38339829444885,7303.0,7303.0,0.000101,10000.0,hydrogen,{'ux'},"{'ux': [-0.00034973556361099354, -0.0003487858703561555]}",1322251.0
2.0,0.01%,"('ux',)",4.0,GeoIndex,Min-Max,File,None,False,True,,0.034441232681274414,,0.002753734588623047,0.44936347007751465,,102.95740962028503,31.92180871963501,56.07461142539978,16.007662296295166,1.7677950859069824,211.02667617797852,7303.0,2595.0,0.000101,10000.0,hydrogen,{'ux'},"{'ux': [-0.00034973556361099354, -0.0003487858703561555]}",1322251.0
2.0,0.01%,"('ux',)",5.0,GeoIndex,Rtree,File,None,False,True,,0.04430246353149414,,0.0026924610137939453,0.44576597213745117,,97.89565849304199,28.35720181465149,50.82209515571594,15.519234657287598,1.7588145732879639,196.6445734500885,7303.0,2595.0,0.000101,10000.0,hydrogen,{'ux'},"{'ux': [-0.00034973556361099354, -0.0003487858703561555]}",1322251.0
3.0,0.01%,"('ux',)",2.0,GeoIndex,Min-Max,File,None,True,False,,0.02868056297302246,,,,0.024141311645507812,104.52157545089722,27.95985221862793,63.611143350601196,13.420292854309082,1.4947686195373535,212.56579566001892,5923.0,5923.0,0.0001,10000.0,hydrogen,{'ux'},"{'ux': [-0.001767449152699899, -0.0017656660950037396]}",1306886.0
3.0,0.01%,"('ux',)",3.0,GeoIndex,Rtree,File,None,True,False,,0.039038896560668945,,,,0.02391958236694336,106.9809033870697,17.398703813552856,41.45451736450195,13.387840509414673,1.5023324489593506,182.30226755142212,5923.0,5923.0,0.0001,10000.0,hydrogen,{'ux'},"{'ux': [-0.001767449152699899, -0.0017656660950037396]}",1306886.0
3.0,0.01%,"('ux',)",4.0,GeoIndex,Min-Max,File,None,False,True,,0.028657913208007812,,0.002387523651123047,0.3607785701751709,,87.75705003738403,21.660417795181274,41.5070366859436,13.21546483039856,1.4826910495758057,167.5380458831787,5923.0,2935.0,0.0001,10000.0,hydrogen,{'ux'},"{'ux': [-0.001767449152699899, -0.0017656660950037396]}",1306886.0
