target_percentage,current_percentage,iteration,species,select_set,expand_set,envelope,fbindex_ux,fbindex_uy,fbindex_uz,fbindex_interaction,fbindex_result_num,fbindex_final_cost,fbindex_result
0.001,0.000998641331912,500,electrons,"('ux', 'uy', 'uz')","['uy', 'ux', 'uz']","{'ux': [-5.466950959810212e-07, 3.306228375597919e-06], 'uy': [-9.720783438670917e-05, -3.348130151376467e-05], 'uz': [4.754429332515949e-06, 4.9020223784364806e-05]}",0.921748161315918,0.5233330726623535,0.41025543212890625,0.4989144802093506,0,2.3542511463165283,41330.0
0.001,0.0009928691178723,500,electrons,"('ux', 'uy', 'uz')",['uz'],"{'ux': [2.601937837041168e-06, 9.292325321497868e-05], 'uy': [-0.00016073038460141488, 0.0007321584404292544], 'uz': [2.2903120792878366e-05, 3.394343588616318e-05]}",0.5881357192993164,1.0592772960662842,0.5059068202972412,1.674079179763794,0,3.8273990154266357,39087.0
0.001,0.0009930864815809,500,electrons,"('ux', 'uy', 'uz')",['ux'],"{'ux': [-0.0001169092734929033, -5.3612146275174456e-05], 'uy': [-0.00019989861843764658, 0.0005095664413307384], 'uz': [7.132987844869302e-06, 3.981134128869418e-05]}",0.5619125366210938,0.872117280960083,0.5324268341064453,1.0649182796478271,0,3.031374931335449,39597.0
0.001,0.0009971680889981,500,electrons,"('ux', 'uy', 'uz')",['uz'],"{'ux': [2.0209329242214273e-07, 1.1779878255474202e-05], 'uy': [-0.0022749688968640575, 0.0017266929074909714], 'uz': [2.1419276922218235e-05, 3.603692660306044e-05]}",0.6111207008361816,1.4453315734863281,0.4362640380859375,1.8598368167877197,0,4.352553129196167,40267.0
0.001,0.0010012738479385,500,electrons,"('ux', 'uy', 'uz')","['uz', 'ux']","{'ux': [-0.00024713890007889086, 6.344221100679356e-05], 'uy': [4.861923943410689e-05, 9.403890980652768e-05], 'uz': [-0.00019801188898493498, -2.2426348602550355e-05]}",1.0484817028045654,0.5331590175628662,0.7601385116577148,1.4950480461120605,0,3.836827278137207,40768.0
0.001,0.000991202662773,500,electrons,"('ux', 'uy', 'uz')","['uz', 'ux']","{'ux': [7.4967502932141e-05, 0.00020380043123494477], 'uy': [6.138539269193474e-05, 0.0004494735330316869], 'uz': [-0.00039530057460840254, -7.917323862551931e-05]}",0.5225610733032227,0.7178812026977539,0.7121398448944092,0.9201383590698242,0,2.87272047996521,39637.0
0.001,0.0009965401493955,500,electrons,"('ux', 'uy', 'uz')","['uz', 'ux', 'uy']","{'ux': [-0.0006071564977615172, -0.0003528715316567765], 'uy': [0.0003494795634520021, 0.0008229431417586558], 'uz': [-0.0007927824196325672, -0.0003818597891426021]}",0.4899733066558838,0.6830711364746094,0.6137700080871582,0.7831509113311768,0,2.569965362548828,39630.0
0.001,0.0009930140270114,500,electrons,"('ux', 'uy', 'uz')",['ux'],"{'ux': [-6.898911372229489e-05, 1.8380101585979758e-05], 'uy': [-4.0191153425194175e-05, 0.00011770931656285803], 'uz': [-0.00041907163581872826, -5.6323551970474904e-05]}",0.8275845050811768,0.8314552307128906,0.801048994064331,1.8643546104431152,0,4.324443340301514,40150.0
0.001,0.0010000179687332,500,electrons,"('ux', 'uy', 'uz')","['ux', 'uz', 'uy']","{'ux': [0.0011034190861169582, 0.002279348683557157], 'uy': [-0.0010359262078380158, -0.00042572435962663765], 'uz': [-0.000732889753903809, 0.0014340704041985312]}",0.3962392807006836,0.6361470222473145,1.3098912239074707,1.821518898010254,0,4.163796424865723,39182.0
0.001,0.001007021910455,500,electrons,"('ux', 'uy', 'uz')","['uz', 'uy']","{'ux': [-8.170526741359046e-05, -1.370131402936059e-05], 'uy': [8.156504458272211e-05, 0.00030767415276627096], 'uz': [9.685838420199796e-06, 6.697073107511526e-05]}",0.7847018241882324,0.6582543849945068,0.4749002456665039,0.6696515083312988,0,2.587507963180542,40283.0
0.001,0.0010024089695279,500,electrons,"('ux', 'uy', 'uz')","['ux', 'uz']","{'ux': [-3.393585869035308e-05, 6.062160277289411e-05], 'uy': [-0.0001509327367189261, -7.539667905778221e-05], 'uz': [-7.193887069724826e-05, 0.000114263628875184]}",0.919497013092041,0.5989100933074951,0.8278074264526367,1.3710086345672607,0,3.7172231674194336,40453.0
0.01,0.0099277975723661,500,electrons,"('ux',)",['ux'],"{'ux': [-6.872943176542331e-17, 3.321740797500922e-12]}",0.7697596549987793,0.0,0.0,0.0,0,0.7697596549987793,410626.0
0.01,0.0100616694653451,500,electrons,"('ux',)",['ux'],"{'ux': [0.0005091809215852281, 0.0005813448437128511]}",0.4344933032989502,0.0,0.0,0.0,0,0.4344933032989502,404137.0
0.01,0.0099507898224322,500,electrons,"('ux',)",['ux'],"{'ux': [-4.703555411638426e-06, -1.0701283485298442e-06]}",0.5086483955383301,0.0,0.0,0.0,0,0.5086483955383301,406163.0
0.01,0.009907631050512,500,electrons,"('ux',)",['ux'],"{'ux': [-3.313902076691415e-07, -7.3454304807077564e-09]}",0.5111491680145264,0.0,0.0,0.0,0,0.5111491680145264,409602.0
