query_seq,target_percentage,select_set,test_type,test_name,index_type,storage,secondary,direct_block_read,read_groups,skip_offset,query_index_time_elapsed,remove_duplication_time_elapsed,sort_block_metadata_time_elapsed,find_optimal_read_solution_time_elapsed,generate_select_array_time_elapsed,get_target_data_time_elapsed,get_support_data_time_elapsed,data_calculation_time_elapsed,data_apply_select_time_elapsed,apply_particle_level_select_array_time_elapsed,total_time_elapsed,query_result_size,chunk_range_size,current_percentage,iteration,species,expand_set,envelope,data_size
0,0.01%,"('ux',)",1,Original,,,,,False,,,,,,,48.94852542877197,0.3320755958557129,0.5338573455810547,0.09161496162414551,0.009470939636230469,49.92975211143494,,,0.000101,500,electrons,['ux'],"{'ux': [-0.00018922979926008473, -0.00018896117177809595]}",4171
0,0.01%,"('ux',)",2,GeoIndex,Min-Max,File,None,True,False,,0.021998882293701172,,,,0.018757104873657227,9.621296644210815,0.1483466625213623,0.10874271392822266,0.03085494041442871,0.004380226135253906,9.96247410774231,4617.0,4617.0,0.000101,500,electrons,['ux'],"{'ux': [-0.00018922979926008473, -0.00018896117177809595]}",4171
0,0.01%,"('ux',)",3,GeoIndex,Rtree,File,None,True,False,,0.03110790252685547,,,,0.019139528274536133,9.561840772628784,0.1500868797302246,0.10885858535766602,0.02848219871520996,0.004407644271850586,9.911817789077759,4617.0,4617.0,0.000101,500,electrons,['ux'],"{'ux': [-0.00018922979926008473, -0.00018896117177809595]}",4171
0,0.01%,"('ux',)",4,GeoIndex,Min-Max,File,None,False,True,,0.021246910095214844,,0.0011725425720214844,0.15404677391052246,,0.3143131732940674,0.12616705894470215,0.17792654037475586,0.05681252479553223,0.006235837936401367,0.8645691871643066,4617.0,30.0,0.000101,500,electrons,['ux'],"{'ux': [-0.00018922979926008473, -0.00018896117177809595]}",4171
0,0.01%,"('ux',)",5,GeoIndex,Rtree,File,None,False,True,,0.031205177307128906,,0.001184701919555664,0.1531054973602295,,0.3171112537384033,0.12911248207092285,0.18415212631225586,0.059067487716674805,0.0062868595123291016,0.8878819942474365,4617.0,30.0,0.000101,500,electrons,['ux'],"{'ux': [-0.00018922979926008473, -0.00018896117177809595]}",4171
0,0.01%,"('ux',)",8,GeoIndex,Min-Max,File,Min-Max,False,True,,0.27875280380249023,,0.0013530254364013672,0.15526485443115234,,0.31377410888671875,0.11024117469787598,0.1789076328277588,0.05021834373474121,0.006827116012573242,1.1005775928497314,4617.0,30.0,0.000101,500,electrons,['ux'],"{'ux': [-0.00018922979926008473, -0.00018896117177809595]}",4171
0,0.01%,"('ux',)",22,GeoIndex,Min-Max,File,None,True,False,True,0.02223992347717285,,,,0.01903843879699707,9.567042589187622,0.15274906158447266,0.004796743392944336,0.026387691497802734,0.004460811614990234,9.80443787574768,4617.0,4617.0,0.000101,500,electrons,['ux'],"{'ux': [-0.00018922979926008473, -0.00018896117177809595]}",4171
0,0.01%,"('ux',)",23,GeoIndex,Rtree,File,None,True,False,True,0.031240463256835938,,,,0.018631935119628906,9.535029649734497,0.15323662757873535,0.0047664642333984375,0.026643037796020508,0.004439115524291992,9.781418323516846,4617.0,4617.0,0.000101,500,electrons,['ux'],"{'ux': [-0.00018922979926008473, -0.00018896117177809595]}",4171
0,0.01%,"('ux',)",24,GeoIndex,Min-Max,File,None,False,True,True,0.02132868766784668,,0.0011699199676513672,0.15280938148498535,,0.31412196159362793,0.11939024925231934,0.007079124450683594,0.061049461364746094,0.00662994384765625,0.6938908100128174,4617.0,30.0,0.000101,500,electrons,['ux'],"{'ux': [-0.00018922979926008473, -0.00018896117177809595]}",4171
0,0.01%,"('ux',)",25,GeoIndex,Rtree,File,None,False,True,True,0.03145289421081543,,0.0011889934539794922,0.15398597717285156,,0.3186604976654053,0.12535476684570312,0.008545160293579102,0.06452417373657227,0.007498264312744141,0.7219457626342773,4617.0,30.0,0.000101,500,electrons,['ux'],"{'ux': [-0.00018922979926008473, -0.00018896117177809595]}",4171
1,0.01%,"('ux',)",1,Original,,,,,False,,,,,,,49.11516785621643,0.3268296718597412,0.5212750434875488,0.08863282203674316,0.009396791458129883,50.075833559036255,,,0.0001,500,electrons,['ux'],"{'ux': [-5.161594696142246e-05, -5.150844297021957e-05]}",4155
1,0.01%,"('ux',)",2,GeoIndex,Min-Max,File,None,True,False,,0.023272275924682617,,,,0.021207571029663086,10.88049864768982,0.19898676872253418,0.12241768836975098,0.034093618392944336,0.004933834075927734,11.294164896011353,5265.0,5265.0,0.0001,500,electrons,['ux'],"{'ux': [-5.161594696142246e-05, -5.150844297021957e-05]}",4155
1,0.01%,"('ux',)",3,GeoIndex,Rtree,File,None,True,False,,0.03423619270324707,,,,0.021599292755126953,10.965974807739258,0.2005774974822998,0.12572455406188965,0.0328676700592041,0.004981040954589844,11.39453387260437,5265.0,5265.0,0.0001,500,electrons,['ux'],"{'ux': [-5.161594696142246e-05, -5.150844297021957e-05]}",4155
1,0.01%,"('ux',)",4,GeoIndex,Min-Max,File,None,False,True,,0.02465224266052246,,0.0013239383697509766,0.14174461364746094,,0.33298563957214355,0.1577465534210205,0.23229002952575684,0.08057546615600586,0.008084535598754883,0.9905412197113037,5265.0,21.0,0.0001,500,electrons,['ux'],"{'ux': [-5.161594696142246e-05, -5.150844297021957e-05]}",4155
1,0.01%,"('ux',)",5,GeoIndex,Rtree,File,None,False,True,,0.03487801551818848,,0.0013360977172851562,0.13805699348449707,,0.332303524017334,0.15881776809692383,0.2324221134185791,0.08055543899536133,0.007911205291748047,0.9976491928100586,5265.0,21.0,0.0001,500,electrons,['ux'],"{'ux': [-5.161594696142246e-05, -5.150844297021957e-05]}",4155
1,0.01%,"('ux',)",8,GeoIndex,Min-Max,File,Min-Max,False,True,,0.30164337158203125,,0.0015151500701904297,0.13780713081359863,,0.3308289051055908,0.15086674690246582,0.2243363857269287,0.0765523910522461,0.007967233657836914,1.242175579071045,5265.0,21.0,0.0001,500,electrons,['ux'],"{'ux': [-5.161594696142246e-05, -5.150844297021957e-05]}",4155
1,0.01%,"('ux',)",22,GeoIndex,Min-Max,File,None,True,False,True,0.024263620376586914,,,,0.021561145782470703,10.909535884857178,0.20342087745666504,0.005260467529296875,0.030241727828979492,0.004998207092285156,11.207783222198486,5265.0,5265.0,0.0001,500,electrons,['ux'],"{'ux': [-5.161594696142246e-05, -5.150844297021957e-05]}",4155
1,0.01%,"('ux',)",23,GeoIndex,Rtree,File,None,True,False,True,0.03390169143676758,,,,0.021206378936767578,10.879292726516724,0.20386981964111328,0.00520777702331543,0.030470609664916992,0.004849910736083984,11.186903953552246,5265.0,5265.0,0.0001,500,electrons,['ux'],"{'ux': [-5.161594696142246e-05, -5.150844297021957e-05]}",4155
1,0.01%,"('ux',)",24,GeoIndex,Min-Max,File,None,False,True,True,0.024415254592895508,,0.0013115406036376953,0.15204644203186035,,0.3293740749359131,0.157059907913208,0.008621931076049805,0.07866477966308594,0.007889270782470703,0.768704891204834,5265.0,21.0,0.0001,500,electrons,['ux'],"{'ux': [-5.161594696142246e-05, -5.150844297021957e-05]}",4155
1,0.01%,"('ux',)",25,GeoIndex,Rtree,File,None,False,True,True,0.03403973579406738,,0.0013577938079833984,0.14178872108459473,,0.3292858600616455,0.1547870635986328,0.00846409797668457,0.07675647735595703,0.007850170135498047,0.7636590003967285,5265.0,21.0,0.0001,500,electrons,['ux'],"{'ux': [-5.161594696142246e-05, -5.150844297021957e-05]}",4155
2,0.01%,"('ux',)",1,Original,,,,,False,,,,,,,48.882373094558716,0.3261854648590088,0.5219714641571045,0.08901429176330566,0.009353160858154297,49.84285283088684,,,0.0001,500,electrons,['ux'],"{'ux': [3.422967992038075e-05, 3.433228226741524e-05]}",4127
