query_seq,target_percentage,select_set,test_type,test_name,index_type,storage,secondary,direct_block_read,read_groups,skip_offset,query_index_time_elapsed,remove_duplication_time_elapsed,sort_block_metadata_time_elapsed,find_optimal_read_solution_time_elapsed,generate_select_array_time_elapsed,get_target_data_time_elapsed,get_support_data_time_elapsed,data_calculation_time_elapsed,data_apply_select_time_elapsed,apply_particle_level_select_array_time_elapsed,total_time_elapsed,query_result_size,chunk_range_size,current_percentage,iteration,species,expand_set,envelope,data_size
0.0,0.01%,"('ux',)",1.0,Original,,,,,False,,,,,,,69.98141741752625,5.048516273498535,9.977813482284546,1.9722847938537598,0.21575260162353516,88.01014137268066,,,9.9e-05,9000.0,hydrogen,{'ux'},"{'ux': [0.0031552064001916886, 0.0031580667993416738]}",92512.0
0.0,0.01%,"('ux',)",4.0,GeoIndex,Min-Max,File,None,False,True,,0.02005743980407715,,0.0010218620300292969,0.21544170379638672,,6.323375463485718,1.7653393745422363,3.1274361610412598,1.2254953384399414,0.13511872291564941,12.956146001815796,3987.0,668.0,9.9e-05,9000.0,hydrogen,{'ux'},"{'ux': [0.0031552064001916886, 0.0031580667993416738]}",92512.0
0.0,0.01%,"('ux',)",5.0,GeoIndex,Rtree,File,None,False,True,,0.029738903045654297,,0.0010192394256591797,0.21110773086547852,,6.188723564147949,1.810758352279663,3.211704969406128,1.2758917808532715,0.1372051239013672,13.011379718780518,3987.0,668.0,9.9e-05,9000.0,hydrogen,{'ux'},"{'ux': [0.0031552064001916886, 0.0031580667993416738]}",92512.0
0.0,0.01%,"('ux',)",22.0,GeoIndex,Min-Max,File,None,True,False,True,0.019545316696166992,,,,0.01636648178100586,13.243437051773071,1.501772403717041,0.13396763801574707,1.2009496688842773,0.13353657722473145,16.36899733543396,3987.0,3987.0,9.9e-05,9000.0,hydrogen,{'ux'},"{'ux': [0.0031552064001916886, 0.0031580667993416738]}",92532.0
0.0,0.01%,"('ux',)",23.0,GeoIndex,Rtree,File,None,True,False,True,0.030607223510742188,,,,0.016335010528564453,13.253516435623169,1.4982061386108398,0.1334681510925293,1.195871114730835,0.13237452507019043,16.380779266357422,3987.0,3987.0,9.9e-05,9000.0,hydrogen,{'ux'},"{'ux': [0.0031552064001916886, 0.0031580667993416738]}",92532.0
0.0,0.01%,"('ux',)",24.0,GeoIndex,Min-Max,File,None,False,True,True,0.01973724365234375,,0.0010118484497070312,0.2116401195526123,,6.361811399459839,1.78568696975708,0.1372981071472168,1.2441236972808838,0.13608598709106445,10.019976377487183,3987.0,668.0,9.9e-05,9000.0,hydrogen,{'ux'},"{'ux': [0.0031552064001916886, 0.0031580667993416738]}",92532.0
0.0,0.01%,"('ux',)",25.0,GeoIndex,Rtree,File,None,False,True,True,0.03068709373474121,,0.0010151863098144531,0.20990824699401855,,6.2285332679748535,1.7856159210205078,0.1371626853942871,1.2464103698730469,0.13600635528564453,9.898024559020996,3987.0,668.0,9.9e-05,9000.0,hydrogen,{'ux'},"{'ux': [0.0031552064001916886, 0.0031580667993416738]}",92532.0
1.0,0.01%,"('ux',)",1.0,Original,,,,,False,,,,,,,70.61466383934021,5.334172010421753,10.4432213306427,2.0984482765197754,0.2225642204284668,89.52428340911865,,,0.0001,9000.0,hydrogen,{'ux'},"{'ux': [0.005203466907597925, 0.005206620128152519]}",93357.0
1.0,0.01%,"('ux',)",4.0,GeoIndex,Min-Max,File,None,False,True,,0.018850088119506836,,0.0009407997131347656,0.19616460800170898,,6.133351802825928,1.6545732021331787,3.0057637691497803,1.1996445655822754,0.13355350494384766,12.483490228652954,3709.0,696.0,0.0001,9000.0,hydrogen,{'ux'},"{'ux': [0.005203466907597925, 0.005206620128152519]}",93357.0
1.0,0.01%,"('ux',)",5.0,GeoIndex,Rtree,File,None,False,True,,0.02958822250366211,,0.0009562969207763672,0.1936054229736328,,6.254841327667236,1.734368085861206,3.1031649112701416,1.2546234130859375,0.13634538650512695,12.851437330245972,3709.0,696.0,0.0001,9000.0,hydrogen,{'ux'},"{'ux': [0.005203466907597925, 0.005206620128152519]}",93357.0
