query_seq,target_percentage,select_set,test_type,test_name,index_type,storage,secondary,direct_block_read,read_groups,skip_offset,query_index_time_elapsed,remove_duplication_time_elapsed,sort_block_metadata_time_elapsed,find_optimal_read_solution_time_elapsed,generate_select_array_time_elapsed,get_target_data_time_elapsed,get_support_data_time_elapsed,data_calculation_time_elapsed,data_apply_select_time_elapsed,apply_particle_level_select_array_time_elapsed,total_time_elapsed,query_result_size,chunk_range_size,current_percentage,iteration,species,expand_set,envelope,data_size
0.0,0.01%,"('ux',)",1.0,Original,,,,,False,,,,,,,73.72148728370667,7.333945274353027,11.707881927490234,1.9622139930725098,0.21414613723754883,95.21679663658142,,,9.9e-05,9000.0,hydrogen,{'ux'},"{'ux': [0.0031552064001916886, 0.0031580667993416738]}",92512.0
0.0,0.01%,"('ux',)",4.0,GeoIndex,Min-Max,File,None,False,True,,0.019227981567382812,,0.0010101795196533203,0.21462345123291016,,7.1774680614471436,2.2804183959960938,3.622511148452759,0.9396824836730957,0.14092731475830078,14.531845569610596,3987.0,668.0,9.9e-05,9000.0,hydrogen,{'ux'},"{'ux': [0.0031552064001916886, 0.0031580667993416738]}",92512.0
0.0,0.01%,"('ux',)",5.0,GeoIndex,Rtree,File,None,False,True,,0.030242204666137695,,0.0010294914245605469,0.21434283256530762,,7.146214008331299,2.586876630783081,3.699209451675415,1.2501885890960693,0.13667821884155273,15.201023578643799,3987.0,668.0,9.9e-05,9000.0,hydrogen,{'ux'},"{'ux': [0.0031552064001916886, 0.0031580667993416738]}",92512.0
0.0,0.01%,"('ux',)",22.0,GeoIndex,Min-Max,File,None,True,False,True,0.01908731460571289,,,,0.0161435604095459,15.059418439865112,2.174988269805908,0.1420285701751709,0.9308681488037109,0.14229846000671387,18.5366108417511,3987.0,3987.0,9.9e-05,9000.0,hydrogen,{'ux'},"{'ux': [0.0031552064001916886, 0.0031580667993416738]}",92532.0
0.0,0.01%,"('ux',)",23.0,GeoIndex,Rtree,File,None,True,False,True,0.03018808364868164,,,,0.01645803451538086,14.895024061203003,2.119554281234741,0.13501691818237305,0.9173974990844727,0.13462328910827637,18.29927158355713,3987.0,3987.0,9.9e-05,9000.0,hydrogen,{'ux'},"{'ux': [0.0031552064001916886, 0.0031580667993416738]}",92532.0
0.0,0.01%,"('ux',)",24.0,GeoIndex,Min-Max,File,None,False,True,True,0.01943683624267578,,0.0009853839874267578,0.21599459648132324,,7.185014247894287,2.615211009979248,0.13959121704101562,1.273592233657837,0.13744521141052246,11.712914228439331,3987.0,668.0,9.9e-05,9000.0,hydrogen,{'ux'},"{'ux': [0.0031552064001916886, 0.0031580667993416738]}",92532.0
0.0,0.01%,"('ux',)",25.0,GeoIndex,Rtree,File,None,False,True,True,0.0298917293548584,,0.0010311603546142578,0.2133011817932129,,7.140019178390503,2.590169668197632,0.13894963264465332,1.2542407512664795,0.13681244850158691,11.62866997718811,3987.0,668.0,9.9e-05,9000.0,hydrogen,{'ux'},"{'ux': [0.0031552064001916886, 0.0031580667993416738]}",92532.0
1.0,0.01%,"('ux',)",1.0,Original,,,,,False,,,,,,,74.2425651550293,7.399299383163452,11.936865091323853,2.003572463989258,0.21649575233459473,96.07826399803162,,,0.0001,9000.0,hydrogen,{'ux'},"{'ux': [0.005203466907597925, 0.005206620128152519]}",93357.0
1.0,0.01%,"('ux',)",4.0,GeoIndex,Min-Max,File,None,False,True,,0.018193960189819336,,0.0009834766387939453,0.19388794898986816,,7.305881023406982,2.627610445022583,3.744290590286255,1.2774262428283691,0.13884377479553223,15.44319462776184,3709.0,696.0,0.0001,9000.0,hydrogen,{'ux'},"{'ux': [0.005203466907597925, 0.005206620128152519]}",93357.0
1.0,0.01%,"('ux',)",5.0,GeoIndex,Rtree,File,None,False,True,,0.028743982315063477,,0.0009682178497314453,0.19683456420898438,,7.2159624099731445,2.5669331550598145,3.605656385421753,1.2215440273284912,0.13521456718444824,15.103584289550781,3709.0,696.0,0.0001,9000.0,hydrogen,{'ux'},"{'ux': [0.005203466907597925, 0.005206620128152519]}",93357.0
1.0,0.01%,"('ux',)",22.0,GeoIndex,Min-Max,File,None,True,False,True,0.018110036849975586,,,,0.015048742294311523,14.184610843658447,2.2320737838745117,0.13932156562805176,0.903151273727417,0.16320466995239258,17.706588983535767,3709.0,3709.0,0.0001,9000.0,hydrogen,{'ux'},"{'ux': [0.005203466907597925, 0.005206620128152519]}",93383.0
1.0,0.01%,"('ux',)",23.0,GeoIndex,Rtree,File,None,True,False,True,0.028996944427490234,,,,0.015205144882202148,14.158113241195679,2.0099828243255615,0.13216209411621094,1.1014018058776855,0.13198518753051758,17.628957509994507,3709.0,3709.0,0.0001,9000.0,hydrogen,{'ux'},"{'ux': [0.005203466907597925, 0.005206620128152519]}",93383.0
1.0,0.01%,"('ux',)",24.0,GeoIndex,Min-Max,File,None,False,True,True,0.018312454223632812,,0.0009741783142089844,0.19899415969848633,,7.151325225830078,2.611811637878418,0.13867998123168945,1.2705371379852295,0.1370868682861328,11.652467250823975,3709.0,696.0,0.0001,9000.0,hydrogen,{'ux'},"{'ux': [0.005203466907597925, 0.005206620128152519]}",93383.0
1.0,0.01%,"('ux',)",25.0,GeoIndex,Rtree,File,None,False,True,True,0.029013395309448242,,0.0009829998016357422,0.19638895988464355,,7.095656871795654,2.56119441986084,0.13760638236999512,1.2338159084320068,0.13606643676757812,11.513159990310669,3709.0,696.0,0.0001,9000.0,hydrogen,{'ux'},"{'ux': [0.005203466907597925, 0.005206620128152519]}",93383.0
