target_percentage,current_percentage,iteration,species,select_set,expand_set,envelope
0.0001,0.000101,9000,hydrogen,"('x','y','z')","['x','y']","{'x': [6.209792589006366e-07, 7.754864496573227e-07], 'y': [-1.0826181941192283e-06, -1.0220904185885984e-06], 'z': [1.600000618710317e-05, 3.8684209220546674e-05]}"
0.0001,0.000101,9000,hydrogen,"('x','y','z')","['z','x']","{'x': [-6.642437736057349e-07, -5.7139999053975e-07], 'y': [-4.999995891285978e-06, 4.999979705411351e-06], 'z': [2.8681688605834153e-05, 2.8862581937248883e-05]}"
0.0001,0.0001,9000,hydrogen,"('x','y','z')","['y','z']","{'x': [-4.999995662377406e-06, 4.9999999674562306e-06], 'y': [3.7347390103773747e-07, 5.411398345275502e-07], 'z': [3.280892329744249e-05, 3.293255598769091e-05]}"
0.0001,9.9e-05,9000,hydrogen,"('x','y','z')","['x','y']","{'x': [-1.6784727865250673e-07, -1.0564420419953845e-07], 'y': [-1.007696772262538e-06, -8.777184214979428e-07], 'z': [1.600000618710317e-05, 3.8684209220546674e-05]}"
0.0001,0.000101,9000,hydrogen,"('x','y','z')","['z','y']","{'x': [-4.999999189083686e-06, 4.615379667827218e-06], 'y': [-3.4210363068669026e-07, -2.6455353973646444e-07], 'z': [3.067809457189834e-05, 3.092190299766296e-05]}"
0.0001,9.9e-05,9000,hydrogen,"('x','y','z')","['x','z','y']","{'x': [-1.7841022454463493e-06, -1.3861411452525581e-06], 'y': [-2.528768490376793e-07, -2.0440183598740702e-08], 'z': [2.5307957993062157e-05, 2.5734641602479094e-05]}"
0.0001,9.9e-05,9000,hydrogen,"('x','y','z')","['z','x']","{'x': [4.173178424487892e-07, 6.245407665839044e-07], 'y': [-4.615384429706209e-06, 4.9999999178096364e-06], 'z': [2.992392298013278e-05, 3.0013928665545283e-05]}"
0.0001,0.000101,9000,hydrogen,"('x','y','z')","['x','z']","{'x': [-4.800417639132072e-07, -3.7447478172479103e-07], 'y': [-4.9999971626867515e-06, 4.9999951160295175e-06], 'z': [2.9357115963523256e-05, 2.953085034617712e-05]}"
0.0001,0.0001,9000,hydrogen,"('x','y','z')","['x','z']","{'x': [3.1161879032786844e-07, 4.2015944999996547e-07], 'y': [-3.076921815243858e-06, 4.999998442907357e-06], 'z': [2.8392032183886675e-05, 2.853109242960206e-05]}"
0.0001,9.9e-05,9000,hydrogen,"('x','y','z')","['z','y']","{'x': [-4.999999757259351e-06, -3.187053069460237e-13], 'y': [-3.340940112537846e-06, -3.2612026408873225e-06], 'z': [2.746815729229887e-05, 2.800337688980331e-05]}"
0.0001,0.0001,9000,hydrogen,"('x','y','z')","['y','z']","{'x': [-4.61538337826016e-06, 4.615383509391499e-06], 'y': [8.284487061733549e-07, 9.521271217448268e-07], 'z': [3.107371035067662e-05, 3.1226371426724415e-05]}"
0.0001,0.0001,9000,hydrogen,"('x','y','z')","['x','y']","{'x': [4.232055363753318e-07, 4.989994992766328e-07], 'y': [2.1923041260810468e-06, 2.3476698868157078e-06], 'z': [1.7500018206514186e-05, 3.1118418513961906e-05]}"
0.0001,0.0001,9000,hydrogen,"('x','y','z')","['x','y']","{'x': [-1.6475666850171417e-06, -1.3814108795478645e-06], 'y': [5.888908965060791e-07, 6.101788788867308e-07], 'z': [2.203947370015323e-05, 3.7171052467953885e-05]}"
0.0001,9.9e-05,9000,hydrogen,"('ux','uy','uz')","['uz','ux']","{'ux': [-0.007680342182997823, -0.0071103602345117135], 'uy': [-0.06505203065011117, 0.024811969165891682], 'uz': [0.08481586663543272, 0.09332697185852618]}"
0.0001,0.0001,9000,hydrogen,"('ux','uy','uz')","['uz','ux']","{'ux': [-0.0368913138329991, -0.030199414371926588], 'uy': [-0.10627690189640435, 0.029437180868000123], 'uz': [0.18087081823920073, 0.1935761542347514]}"
0.0001,0.0001,9000,hydrogen,"('ux','uy','uz')","['uy','ux','uz']","{'ux': [0.0232159871201607, 0.04306414772040167], 'uy': [-6.905393855853766e-05, 0.014884362492585054], 'uz': [0.22620671914796064, 0.2618073313498739]}"
0.0001,0.000101,9000,hydrogen,"('ux','uy','uz')","['ux','uy','uz']","{'ux': [0.03692899201161642, 0.042469983946264035], 'uy': [-0.004080734553338224, -0.002057034027971023], 'uz': [0.08067650540280578, 0.1069276749783145]}"
0.0001,9.9e-05,9000,hydrogen,"('ux','uy','uz')","['ux','uz','uy']","{'ux': [0.02537431597540879, 0.03537702675006715], 'uy': [0.0076563479376409865, 0.021688084466948233], 'uz': [0.1940763698757167, 0.21825940517224085]}"
0.0001,9.9e-05,9000,hydrogen,"('ux','uy','uz')","['uy','uz']","{'ux': [-0.005086486610627288, -0.00040147227178795184], 'uy': [-0.0017509000543764867, -0.0008454560491396241], 'uz': [0.12187991479536044, 0.13081982483632845]}"
0.0001,0.000101,9000,hydrogen,"('ux','uy','uz')","['ux','uy','uz']","{'ux': [-0.03413419200513988, -0.027134876948158186], 'uy': [-0.030008458458409493, -0.02204004337560824], 'uz': [0.14611220545306408, 0.16705734977165765]}"
